timestamp,liquidity_usd,price_usd
1779721200,32.5273,0.0014689668
1779724800,100.2262,0.0015885253
1779728400,28.6130,0.0012899159
1779732000,9.0069,0.0012581703
1779735600,10.9180,0.0011475786
1779739200,7.0320,0.0011823782
1779742800,17.7925,0.0011140691
1779746400,21.5704,0.0012498933
1779750000,11.0894,0.0012719189
1779753600,7.3147,0.0011671940
1779757200,2.5555,0.0011757179
1779760800,5.6266,0.0011344679
1779764400,15.3559,0.0009400567
1779768000,7.3192,0.0009158338
1779771600,4.5203,0.0009313838
1779775200,12.5231,0.0008960971
1779778800,5.8294,0.0008864962
1779782400,1.8871,0.0008718983
1779786000,4.8434,0.0009021008
1779789600,3.2005,0.0009079600
1779793200,2.8015,0.0009021970
1779796800,5.9564,0.0009532189
1779800400,4.1193,0.0009207482
1779804000,2.6864,0.0009291036
1779807600,5.9417,0.0008980024
1779811200,5.8538,0.0008680043
1779814800,13.1315,0.0008418671
1779818400,2.9479,0.0008970150
1779822000,4.3720,0.0008641110
1779825600,3.6574,0.0008386354
1779829200,1.7134,0.0007948014
1779832800,2.1790,0.0007938290
1779836400,10.0654,0.0006154957
1779840000,4.4445,0.0006582304
1779843600,1.8881,0.0006588036
1779847200,2.9308,0.0006509147
1779850800,0.9661,0.0006247176
1779854400,2.1178,0.0006597050
1779858000,4.6223,0.0006789010
1779861600,0.4452,0.0006625127
1779865200,1.4025,0.0006325762
1779868800,1.7730,0.0006311748
1779872400,3.6812,0.0005914788
1779876000,1.8086,0.0005639412
1779879600,5.0338,0.0005316001
1779883200,6.7403,0.0004529886
1779886800,2.7499,0.0004759065
1779890400,2.4268,0.0004638770
1779894000,9.1671,0.0004969340
1779897600,24.6126,0.0006696107
1779901200,2.2682,0.0006084836
1779904800,6.0039,0.0006547456
1779908400,4.6047,0.0005444586
1779912000,2.2693,0.0005511082
1779915600,0.4950,0.0005619316
1779919200,11.2931,0.0006492644
1779922800,1.2773,0.0006060445
1779926400,2.1176,0.0005341489
1779930000,2.2609,0.0005529702
1779933600,1.2059,0.0005964820
1779937200,4.7997,0.0006032036
1779940800,0.6665,0.0006240758
1779944400,0.9644,0.0005919974
1779948000,2.5659,0.0005650165
1779951600,4.3269,0.0006218866
1779955200,3.8899,0.0006258081
1779958800,2.5742,0.0006096928
1779962400,1.2764,0.0006235614
1779966000,2.5441,0.0006541745
1779969600,13.0428,0.0007318980
1779973200,4.4899,0.0006923251
1779976800,5.1824,0.0006705650
1779980400,2.5827,0.0006094288
1779984000,6.5959,0.0005622808
1779987600,1.7840,0.0005670865
1779991200,0.7014,0.0005684753
1779994800,3.8709,0.0005547288
1779998400,2.6500,0.0005744926
1780002000,0.7277,0.0005628874
1780005600,3.8696,0.0005260833
1780009200,1.9697,0.0004949953
1780012800,0.7850,0.0004908873
1780016400,2.6768,0.0004602998
1780020000,1.7482,0.0004635402
1780023600,1.9752,0.0004046442
1780027200,4.0924,0.0004596736
1780030800,0.2520,0.0004620432
1780034400,0.6804,0.0004734291
1780038000,0.5221,0.0004605636
1780041600,0.4027,0.0004654496
1780045200,0.6343,0.0004592764
1780048800,0.5433,0.0004897916
1780052400,0.3672,0.0004700579
1780056000,0.9335,0.0004873717
1780059600,0.6750,0.0004945477
1780063200,1.6069,0.0005286162
1780066800,2.2566,0.0005417318
1780070400,0.5753,0.0005343026
1780074000,0.6032,0.0005223953
1780077600,0.5921,0.0005304768
1780081200,0.1387,0.0005314772
1780084800,0.2252,0.0005221530
1780088400,0.5054,0.0005003878
1780092000,6.8710,0.0004631685
1780095600,4.3530,0.0004285027
1780099200,0.9004,0.0004471594
1780102800,1.4012,0.0004433336
1780106400,3.6082,0.0004081185
1780110000,0.0672,0.0004120971
1780113600,0.5192,0.0004187648
1780117200,0.4423,0.0004192852
1780120800,0.6846,0.0003918958
1780124400,0.9723,0.0003980543
1780128000,0.8406,0.0003775625
1780131600,2.4603,0.0003453641
1780135200,2.0026,0.0003901187
1780138800,0.4624,0.0004062711
1780142400,1.0891,0.0003594391
1780146000,0.6211,0.0003881580
1780149600,4.3185,0.0004350785
1780153200,1.3441,0.0004345665
1780156800,1.3886,0.0004126867
1780160400,15.6889,0.0004833565
1780164000,1.5938,0.0004528207
1780167600,1.0024,0.0004507024
1780171200,0.2020,0.0004620770
1780174800,0.2310,0.0004502385
1780178400,0.2137,0.0004514850
1780182000,0.3305,0.0004407012
1780185600,0.5593,0.0004666685
1780189200,1.5438,0.0004848664
1780192800,0.6166,0.0004950765
1780196400,4.6927,0.0005909673
1780200000,2.0902,0.0005407558
1780203600,1.4474,0.0005726437
1780207200,0.9503,0.0005519541
1780210800,0.1934,0.0005476480
1780214400,0.0222,0.0005490791
1780218000,0.1169,0.0005408320
1780221600,0.2542,0.0005397894
1780225200,0.1109,0.0005356610
1780228800,0.9107,0.0005684004
1780232400,0.8351,0.0005868237
1780236000,0.6822,0.0005669899
1780239600,6.5465,0.0006356879
1780243200,2.2537,0.0005994452
1780246800,0.8176,0.0006132621
1780250400,0.5325,0.0006012468
1780254000,0.4964,0.0005962132
1780257600,1.3863,0.0006085704
1780261200,4.2314,0.0006711390
1780264800,1.8681,0.0006291329
1780268400,3.0556,0.0005554497
1780272000,3.7174,0.0004543088
1780275600,2.1200,0.0004422315
