timestamp,liquidity_usd,price_usd
1778904000,0.1499,0.0000047672
1778907600,0.0526,0.0000048069
1778911200,0.0218,0.0000048166
1778914800,0.0246,0.0000047587
1778918400,0.0308,0.0000047515
1778922000,0.1290,0.0000049576
1778925600,0.0951,0.0000049173
1778929200,0.2911,0.0000049355
1778932800,0.1272,0.0000050095
1778936400,0.2713,0.0000049021
1778940000,0.2299,0.0000049254
1778943600,0.0214,0.0000049159
1778947200,0.0271,0.0000049137
1778950800,0.0100,0.0000049379
1778954400,0.0100,0.0000049400
1778958000,0.0100,0.0000049497
1778961600,0.0100,0.0000049498
1778965200,0.0100,0.0000049699
1778968800,0.0396,0.0000048913
1778972400,0.0100,0.0000049045
1778976000,0.0983,0.0000047219
1778979600,0.0843,0.0000047335
1778983200,0.4294,0.0000050443
1778986800,0.4845,0.0000050546
1778990400,0.1228,0.0000049859
1778994000,0.0970,0.0000049263
1778997600,0.1271,0.0000049097
1779001200,0.1082,0.0000048581
1779004800,0.0879,0.0000048399
1779008400,0.0720,0.0000049016
1779012000,0.0878,0.0000049546
1779015600,0.0930,0.0000048855
1779019200,0.1123,0.0000048554
1779022800,0.1955,0.0000048027
1779026400,0.2514,0.0000046658
1779030000,0.1342,0.0000047924
1779033600,0.0631,0.0000047003
1779037200,0.0390,0.0000047626
1779040800,0.0100,0.0000047476
1779044400,0.0124,0.0000047990
1779048000,0.0100,0.0000047649
1779051600,0.0158,0.0000047963
1779055200,0.0157,0.0000047694
1779058800,0.0100,0.0000047322
1779062400,0.1169,0.0000046447
1779066000,0.0630,0.0000046592
1779069600,0.1059,0.0000046442
1779073200,0.0633,0.0000045781
1779076800,0.0352,0.0000046339
1779080400,0.0470,0.0000046364
1779084000,0.0824,0.0000046353
1779087600,0.0217,0.0000046093
1779091200,0.0422,0.0000046394
1779094800,0.0175,0.0000046092
1779098400,0.2616,0.0000046265
1779102000,0.0145,0.0000046611
1779105600,0.1204,0.0000045044
1779109200,0.0675,0.0000045328
1779112800,0.0752,0.0000045820
1779116400,0.0100,0.0000045929
1779120000,0.0244,0.0000045512
1779123600,0.0155,0.0000045454
1779127200,0.0100,0.0000045790
1779130800,0.0100,0.0000045659
1779134400,0.0246,0.0000045175
1779138000,0.0288,0.0000045481
1779141600,0.0100,0.0000044859
1779145200,0.0100,0.0000045120
1779148800,0.0101,0.0000044973
1779152400,0.0287,0.0000044868
1779156000,0.1290,0.0000043804
1779159600,0.0982,0.0000043518
1779163200,0.1019,0.0000042688
1779166800,0.0618,0.0000042236
1779170400,0.0997,0.0000041390
1779174000,0.1316,0.0000041075
1779177600,0.1261,0.0000041759
1779181200,0.1229,0.0000042801
1779184800,0.1061,0.0000042733
1779188400,0.0278,0.0000042316
1779192000,0.0241,0.0000042028
1779195600,0.0661,0.0000042560
1779199200,0.0715,0.0000041864
1779202800,0.0175,0.0000042039
1779206400,0.0109,0.0000042348
1779210000,0.0100,0.0000041976
1779213600,0.0100,0.0000042116
1779217200,0.0100,0.0000042002
1779220800,0.0100,0.0000042006
1779224400,0.0126,0.0000041777
1779228000,0.0100,0.0000042001
1779231600,0.0229,0.0000041580
1779235200,0.0322,0.0000041203
1779238800,0.0672,0.0000041359
1779242400,0.0383,0.0000041109
1779246000,0.0213,0.0000041293
1779249600,0.0703,0.0000041618
1779253200,0.0326,0.0000041165
1779256800,0.1468,0.0000041536
1779260400,0.0457,0.0000041245
1779264000,0.0545,0.0000041712
1779267600,0.0196,0.0000041967
1779271200,0.0330,0.0000041505
